"","PRIMARY_SAMPLE_UNIT","YEAR","MONTH","DAY","STATION_NR","LAT_DEGREES","LON_DEGREES","DEPTH","UNDERWATER_VISIBILITY","MAPGRID_NR","HABITAT_CD","SUBREGION_NR","SPECIES_NR","SPECIES_CD","LEN","NUM","TIME_SEEN","MPA_NR","PROT","STRAT","REGION","ZONE_NR","DEPTH_CLASS","RUGOSITY_CLASS","NUM2"
"1065141","3127U",2016,11,9,2,25.99458,-80.08912,20.9,10,1739224,"LIRO",13,123,"LAC MAXI",25,0.786,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1065156","3127U",2016,11,9,2,25.99458,-80.08912,20.9,10,1739224,"LIRO",13,123,"LAC MAXI",20,0.786,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1065167","3127U",2016,11,9,1,25.99422,-80.08915,20.4,10,1739880,"LIRO",13,123,"LAC MAXI",35,2.064,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,3
"1065404","3128U",2016,6,15,2,25.98908,-80.08803,23.3,32.5,1747754,"RGDP",13,123,"LAC MAXI",20,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1065485","3128U",2016,6,15,1,25.98853,-80.08797,23.3,32.5,1748410,"RGDP",13,123,"LAC MAXI",15,1,2,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1065487","3128U",2016,6,15,2,25.98908,-80.08803,23.3,32.5,1747754,"RGDP",13,123,"LAC MAXI",21,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1065525","3128U",2016,6,15,2,25.98908,-80.08803,23.3,32.5,1747754,"RGDP",13,123,"LAC MAXI",16,1,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1065562","3128U",2016,6,15,1,25.98853,-80.08797,23.3,32.5,1748410,"RGDP",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1065623","3128U",2016,6,15,2,25.98908,-80.08803,23.3,32.5,1747754,"RGDP",13,123,"LAC MAXI",28,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1065657","3128U",2016,6,15,2,25.98908,-80.08803,23.3,32.5,1747754,"RGDP",13,123,"LAC MAXI",25,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1065740","3128U",2016,6,15,2,25.98908,-80.08803,23.3,32.5,1747754,"RGDP",13,123,"LAC MAXI",27,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1066073","3129U",2016,5,20,2,25.9659,-80.08738,25.8,8,1781212,"RGDP",13,123,"LAC MAXI",25,3.125,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,4
"1066194","3129U",2016,5,20,2,25.9659,-80.08738,25.8,8,1781212,"RGDP",13,123,"LAC MAXI",22,0.625,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1066233","3129U",2016,5,20,1,25.96567,-80.08725,25.3,8.5,1781212,"RGDP",13,123,"LAC MAXI",15,0.875,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1066234","3129U",2016,5,20,1,25.96567,-80.08725,25.3,8.5,1781212,"RGDP",13,123,"LAC MAXI",33,1.167,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,2
"1066235","3129U",2016,5,20,1,25.96567,-80.08725,25.3,8.5,1781212,"RGDP",13,123,"LAC MAXI",28,1.167,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,2
"1066274","3129U",2016,5,20,1,25.96567,-80.08725,25.3,8.5,1781212,"RGDP",13,123,"LAC MAXI",22,1.167,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,2
"1066350","3129U",2016,5,20,1,25.96567,-80.08725,25.3,8.5,1781212,"RGDP",13,123,"LAC MAXI",21,0.875,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1066764","3130U",2016,11,11,1,25.90917,-80.08637,25.3,20,1863871,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1067066","3130U",2016,11,11,2,25.90883,-80.08625,26.1,17.5,1863871,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1067116","3130U",2016,11,11,1,25.90917,-80.08637,25.3,20,1863871,"APRD",13,123,"LAC MAXI",25,0.5,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,1
"1067714","3131U",2016,7,26,1,25.81668,-80.09017,15.4,14,1998344,"CPDP",13,123,"LAC MAXI",23,0,3,0,0,"OFFR0","SEFCRI",NA,NA,NA,0
"1067715","3131U",2016,7,26,1,25.81668,-80.09017,15.4,14,1998344,"CPDP",13,123,"LAC MAXI",14,0.5,1,0,0,"OFFR0","SEFCRI",NA,NA,NA,1
"1067771","3131U",2016,7,26,2,25.81652,-80.08985,15.8,19,1998345,"CPDP",13,123,"LAC MAXI",20,0,3,0,0,"OFFR0","SEFCRI",NA,NA,NA,0
"1067802","3131U",2016,7,26,2,25.81652,-80.08985,15.8,19,1998345,"CPDP",13,123,"LAC MAXI",26,0.625,2,0,0,"OFFR0","SEFCRI",NA,NA,NA,1
"1067805","3131U",2016,7,26,2,25.81652,-80.08985,15.8,19,1998345,"CPDP",13,123,"LAC MAXI",21,0.625,2,0,0,"OFFR0","SEFCRI",NA,NA,NA,1
"1068338","3132U",2016,7,29,2,25.80872,-80.08947,12.5,6.5,2009498,"LIRO",13,123,"LAC MAXI",20,2.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,3
"1068454","3132U",2016,7,29,1,25.80813,-80.08932,13,8,2010154,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1068471","3132U",2016,7,29,2,25.80872,-80.08947,12.5,6.5,2009498,"LIRO",13,123,"LAC MAXI",17,0.625,2,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1068474","3132U",2016,7,29,1,25.80813,-80.08932,13,8,2010154,"LIRO",13,123,"LAC MAXI",17,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1068479","3132U",2016,7,29,2,25.80872,-80.08947,12.5,6.5,2009498,"LIRO",13,123,"LAC MAXI",15,0.625,2,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1068959","3133U",2016,5,23,2,26.23458,-80.0681,17.5,14,1390926,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1069000","3133U",2016,5,23,1,26.2342,-80.06817,18.1,27.5,1390926,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1069484","3134U",2016,9,8,2,26.19217,-80.07193,17.1,10.5,1452583,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1069488","3134U",2016,9,8,1,26.19197,-80.07142,19.8,8.5,1452584,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1070096","3135U",2016,10,4,1,26.16945,-80.07642,18.1,10,1485374,"CPDP",13,123,"LAC MAXI",34,2.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,3
"1070097","3135U",2016,10,4,1,26.16945,-80.07642,18.1,10,1485374,"CPDP",13,123,"LAC MAXI",26,0.625,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1070133","3135U",2016,10,4,2,26.16927,-80.07633,19.2,8.5,1485375,"CPDP",13,123,"LAC MAXI",27,0.5,2,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1070215","3135U",2016,10,4,1,26.16945,-80.07642,18.1,10,1485374,"CPDP",13,123,"LAC MAXI",35,0.625,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1070295","3135U",2016,10,4,2,26.16927,-80.07633,19.2,8.5,1485375,"CPDP",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1070731","3136U",2016,8,18,2,26.15413,-80.07812,17.5,9,1507675,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1070757","3136U",2016,8,18,1,26.15363,-80.07818,17.5,9,1508331,"LIRO",13,123,"LAC MAXI",36,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1070830","3136U",2016,8,18,1,26.15363,-80.07818,17.5,9,1508331,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1071378","3137U",2016,8,18,1,26.14267,-80.07783,22.7,16.5,1524076,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1071418","3137U",2016,8,18,2,26.1433,-80.07733,22.7,16.5,1523421,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1071949","3138U",2016,9,21,2,26.12967,-80.08017,19.1,40,1543096,"LIRO",13,123,"LAC MAXI",22,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1071988","3138U",2016,9,21,1,26.13013,-80.08002,19.7,23,1542440,"LIRO",13,123,"LAC MAXI",28,2.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,3
"1072016","3138U",2016,9,21,2,26.12967,-80.08017,19.1,40,1543096,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1072045","3138U",2016,9,21,1,26.13013,-80.08002,19.7,23,1542440,"LIRO",13,123,"LAC MAXI",16,0.625,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1072057","3138U",2016,9,21,1,26.13013,-80.08002,19.7,23,1542440,"LIRO",13,123,"LAC MAXI",20,0.625,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1072292","3138U",2016,9,21,2,26.12967,-80.08017,19.1,40,1543096,"LIRO",13,123,"LAC MAXI",25,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1072750","3139H",2016,9,23,2,26.09833,-80.0835,13.3,9,1589009,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1073113","3139U",2016,9,23,1,26.09797,-80.08313,16.3,9,1589010,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1073639","3140U",2016,8,16,2,26.09577,-80.08297,20.4,7.5,1592291,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1073678","3140U",2016,8,16,1,26.09625,-80.08342,17.2,7.5,1591634,"SPGR",13,123,"LAC MAXI",24,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1073800","3140U",2016,8,16,1,26.09625,-80.08342,17.2,7.5,1591634,"SPGR",13,123,"LAC MAXI",28,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1074368","3141U",2016,9,22,2,26.07003,-80.08445,22.4,11,1629680,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1074408","3141U",2016,9,22,1,26.0697,-80.08405,24.5,11.5,1630337,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1075057","3142U",2016,11,9,1,26.06517,-80.0846,23.6,8,1636896,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1075098","3142U",2016,11,9,2,26.06567,-80.0845,21,8,1636240,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1075609","3143U",2016,9,22,2,26.05905,-80.08542,20.6,14.5,1646078,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1075635","3143U",2016,9,22,1,26.0587,-80.0856,20,14.5,1646078,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1076390","3144U",2016,9,22,1,26.05757,-80.08723,16.2,11.5,1648043,"CPDP",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1076423","3144U",2016,9,22,2,26.0571,-80.08707,17.1,11.5,1648699,"CPDP",13,123,"LAC MAXI",32,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1076488","3144U",2016,9,22,2,26.0571,-80.08707,17.1,11.5,1648699,"CPDP",13,123,"LAC MAXI",30,1,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1076515","3144U",2016,9,22,1,26.05757,-80.08723,16.2,11.5,1648043,"CPDP",13,123,"LAC MAXI",28,0.5,2,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1076575","3144U",2016,9,22,2,26.0571,-80.08707,17.1,11.5,1648699,"CPDP",13,123,"LAC MAXI",35,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1076991","3145U",2016,6,15,2,26.03287,-80.08638,22.9,35,1684125,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1077020","3145U",2016,6,15,1,26.03325,-80.08617,23.2,35,1683469,"SPGR",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1077389","3145U",2016,6,15,2,26.03287,-80.08638,22.9,35,1684125,"SPGR",13,123,"LAC MAXI",30,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1077415","3145U",2016,6,15,2,26.03287,-80.08638,22.9,35,1684125,"SPGR",13,123,"LAC MAXI",26,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1077781","3146U",2016,5,20,2,25.97127,-80.09028,15.8,8,1773334,"LIRO",13,123,"LAC MAXI",27,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1077821","3146U",2016,5,20,1,25.9716,-80.09017,15.8,8,1772678,"LIRO",13,123,"LAC MAXI",28,0.625,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1077822","3146U",2016,5,20,2,25.97127,-80.09028,15.8,8,1773334,"LIRO",13,123,"LAC MAXI",24,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1077863","3146U",2016,5,20,2,25.97127,-80.09028,15.8,8,1773334,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1077904","3146U",2016,5,20,1,25.9716,-80.09017,15.8,8,1772678,"LIRO",13,123,"LAC MAXI",29,0.625,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1077969","3146U",2016,5,20,1,25.9716,-80.09017,15.8,8,1772678,"LIRO",13,123,"LAC MAXI",19,2.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,3
"1078225","3147U",2016,11,9,1,25.96017,-80.0886,20.7,7,1789737,"LIRO",13,123,"LAC MAXI",38,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1078227","3147U",2016,11,9,1,25.96017,-80.0886,20.7,7,1789737,"LIRO",13,123,"LAC MAXI",30,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1078228","3147U",2016,11,9,1,25.96017,-80.0886,20.7,7,1789737,"LIRO",13,123,"LAC MAXI",40,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1078242","3147U",2016,11,9,2,25.9598,-80.08857,20.1,8.5,1790393,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1078267","3147U",2016,11,9,1,25.96017,-80.0886,20.7,7,1789737,"LIRO",13,123,"LAC MAXI",26,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1078268","3147U",2016,11,9,1,25.96017,-80.0886,20.7,7,1789737,"LIRO",13,123,"LAC MAXI",25,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1078843","3148U",2016,6,14,1,25.89372,-80.08867,15.2,6,1886170,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1079284","3148U",2016,6,14,1,25.89372,-80.08867,15.2,6,1886170,"LIRO",13,123,"LAC MAXI",16,0,3,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1079406","3148U",2016,6,14,2,25.89432,-80.08843,14.2,8,1885515,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1079659","3149U",2016,7,12,2,25.86812,-80.0878,25.6,26.5,1923564,"RGDP",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1079670","3149U",2016,7,12,2,25.86812,-80.0878,25.6,26.5,1923564,"RGDP",13,123,"LAC MAXI",15,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1079854","3149U",2016,7,12,1,25.86823,-80.08773,23.9,25,1922909,"RGDP",13,123,"LAC MAXI",23,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1079893","3149U",2016,7,12,1,25.86823,-80.08773,23.9,25,1922909,"RGDP",13,123,"LAC MAXI",24,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1079933","3149U",2016,7,12,1,25.86823,-80.08773,23.9,25,1922909,"RGDP",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1079976","3149U",2016,7,12,1,25.86823,-80.08773,23.9,25,1922909,"RGDP",13,123,"LAC MAXI",34,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1080345","3150U",2016,7,22,2,25.78842,-80.08808,16.5,8.5,2039021,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1080346","3150U",2016,7,22,1,25.78865,-80.08787,16.9,10.5,2039021,"LIRO",13,123,"LAC MAXI",19,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1080425","3150U",2016,7,22,1,25.78865,-80.08787,16.9,10.5,2039021,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1080980","3151U",2016,7,29,1,25.78,-80.08902,14.2,9,2051483,"LIRO",13,123,"LAC MAXI",18,0.5,2,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1080993","3151U",2016,7,29,2,25.78045,-80.08918,13,9.5,2050827,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1081113","3151U",2016,7,29,1,25.78,-80.08902,14.2,9,2051483,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1081612","3152U",2016,9,20,1,26.20828,-80.06987,23.5,32.5,1428971,"APRD",13,123,"LAC MAXI",18,1,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,1
"1081625","3152U",2016,9,20,2,26.2083,-80.06967,24.2,16.5,1428971,"APRD",13,123,"LAC MAXI",20,0.5,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,1
"1081628","3152U",2016,9,20,2,26.2083,-80.06967,24.2,16.5,1428971,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1082319","3153U",2016,10,3,2,26.19368,-80.07168,28.5,17,1449960,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1082342","3153U",2016,10,3,1,26.19408,-80.06995,28.7,17,1449307,"LIRO",13,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1083134","3154U",2016,8,8,1,26.207,-80.069,25.8,18,1430941,"APRD",13,123,"LAC MAXI",26,0.5,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,1
"1083146","3154U",2016,8,8,2,26.20762,-80.06895,26.5,16.5,1429629,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1083151","3154U",2016,8,8,1,26.207,-80.069,25.8,18,1430941,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1083825","3155U",2016,9,23,2,26.11617,-80.07973,25.5,17,1562777,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1083864","3155U",2016,9,23,1,26.11568,-80.07975,25.6,17,1563433,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1084482","3156U",2016,8,18,2,26.11035,-80.08035,25.8,7.5,1571304,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1084523","3156U",2016,8,18,2,26.11035,-80.08035,25.8,7.5,1571304,"APRD",13,123,"LAC MAXI",30,0.5,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,1
"1084563","3156U",2016,8,18,1,26.11073,-80.08038,24.8,7,1570647,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1085176","3157U",2016,5,20,1,25.9682,-80.08892,21.3,18.5,1777929,"APRD",13,123,"LAC MAXI",20,0.5,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,1
"1085179","3157U",2016,5,20,2,25.9685,-80.08898,20.9,18.5,1777272,"APRD",13,123,"LAC MAXI",16,0.5,2,0,0,"PTDP1","SEFCRI",NA,NA,NA,1
"1085215","3157U",2016,5,20,2,25.9685,-80.08898,20.9,18.5,1777272,"APRD",13,123,"LAC MAXI",0,0,1,0,0,"PTDP1","SEFCRI",NA,NA,NA,0
"1085216","3157U",2016,5,20,1,25.9682,-80.08892,21.3,18.5,1777929,"APRD",13,123,"LAC MAXI",24,0.5,2,0,0,"PTDP1","SEFCRI",NA,NA,NA,1
"1085839","3158U",2016,6,13,1,26.31373,-80.07345,3.8,11,1275458,"RGSH",14,123,"LAC MAXI",0,0,1,0,0,"NEAR0","SEFCRI",NA,NA,NA,0
"1085867","3158U",2016,6,13,2,26.31342,-80.07345,3.4,9.5,1276114,"RGSH",14,123,"LAC MAXI",0,0,1,0,0,"NEAR0","SEFCRI",NA,NA,NA,0
"1086399","3160U",2016,11,4,2,26.29615,-80.07472,5,9.5,1301040,"RGSH",14,123,"LAC MAXI",0,0,1,0,0,"NEAR0","SEFCRI",NA,NA,NA,0
"1086488","3160U",2016,11,4,1,26.29583,-80.07473,5.3,9.5,1301696,"RGSH",14,123,"LAC MAXI",0,0,1,0,0,"NEAR0","SEFCRI",NA,NA,NA,0
"1087021","3161U",2016,5,24,2,26.34667,-80.06467,9.6,13,1227587,"LIRM",14,123,"LAC MAXI",36,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1087050","3161U",2016,5,24,2,26.34667,-80.06467,9.6,13,1227587,"LIRM",14,123,"LAC MAXI",21,0.5,2,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1087077","3161U",2016,5,24,1,26.34705,-80.06465,9.3,12,1226931,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,0
"1087748","3162U",2016,11,4,1,26.32923,-80.06638,11,10,1253168,"LIRM",14,123,"LAC MAXI",30,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1087802","3162U",2016,11,4,1,26.32923,-80.06638,11,10,1253168,"LIRM",14,123,"LAC MAXI",29,0.5,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,1
"1087814","3162U",2016,11,4,2,26.32947,-80.06633,10.8,10,1252512,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR0","SEFCRI",NA,NA,NA,0
"1088508","3163U",2016,11,4,2,26.27505,-80.06987,16.3,10.5,1331882,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1088544","3163U",2016,11,4,1,26.27467,-80.06987,17.1,10.5,1332538,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1089247","3164U",2016,10,22,1,26.33545,-80.06478,12.8,9,1243987,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1089542","3164U",2016,10,22,2,26.3359,-80.06457,11.6,10,1243332,"LIRM",14,123,"LAC MAXI",27,0.5,2,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1089583","3164U",2016,10,22,2,26.3359,-80.06457,11.6,10,1243332,"LIRM",14,123,"LAC MAXI",29,0.5,2,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1090317","3165U",2016,9,30,1,26.31065,-80.06547,18.3,10,1280066,"LIRM",14,123,"LAC MAXI",33,0.5,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,1
"1090339","3165U",2016,9,30,1,26.31065,-80.06547,18.3,10,1280066,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1090541","3165U",2016,9,30,2,26.31093,-80.06575,17.8,9,1279410,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1091231","3166U",2016,11,4,2,26.30613,-80.06783,11.9,11,1286621,"LIRM",14,123,"LAC MAXI",32,0,3,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1091285","3166U",2016,11,4,1,26.3063,-80.068,12.2,11,1286621,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1091385","3166U",2016,11,4,2,26.30613,-80.06783,11.9,11,1286621,"LIRM",14,123,"LAC MAXI",0,0,1,0,0,"MIDR1","SEFCRI",NA,NA,NA,0
"1092063","3167U",2016,9,30,2,26.36958,-80.05447,15.2,21,1194151,"LIRO",14,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1092134","3167U",2016,9,30,1,26.36927,-80.05443,14.6,31.5,1194807,"LIRO",14,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1092841","3168U",2016,10,22,2,26.34703,-80.05707,17.5,7,1226946,"CPDP",14,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1092848","3168U",2016,10,22,1,26.34653,-80.05712,17.1,7.5,1227602,"CPDP",14,123,"LAC MAXI",0,0,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,0
"1093562","3169U",2016,5,24,2,26.31473,-80.05958,16.5,37.5,1274174,"LIRO",14,123,"LAC MAXI",0,0,1,0,0,"OFFR0","SEFCRI",NA,NA,NA,0
"1093582","3169U",2016,5,24,1,26.31438,-80.05958,16.6,35,1274830,"LIRO",14,123,"LAC MAXI",0,0,1,0,0,"OFFR0","SEFCRI",NA,NA,NA,0
"1094216","3170U",2016,6,13,1,26.3872,-80.05378,16.8,21.5,1168568,"LIRO",14,123,"LAC MAXI",34,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1094219","3170U",2016,6,13,1,26.3872,-80.05378,16.8,21.5,1168568,"LIRO",14,123,"LAC MAXI",26,0.5,1,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
"1094228","3170U",2016,6,13,2,26.38645,-80.0537,16.5,22.5,1169880,"LIRO",14,123,"LAC MAXI",42,0.5,2,0,0,"OFFR1","SEFCRI",NA,NA,NA,1
