"","formid","speciesid","abundance","X","id","fish_memberid","region","site","familyid","timecode","site4","site1","comments","batch","memberid","exp","type","geogr","geogr4","geogr1","latitude","longitude","date","stemp","btemp","btime","start","visibility","averagedepth","maxdepth","current","habitat","year","month","day","occ","exp_binary","abundance2","abund_trans","site_dmy","habitat2"
"5716318",5079885,130,2,"7584848",7588442,45385,"TWA",34030008,38,15,3403,3,"NULL","twa_weba020114.dat",45385,"N",1,34030008,3403,3,0,0,"2013-08-10",0,0,56,15,3,"5","NULL",3,1,2013,8,10,1,0,3,2,"340300081082013","mixed"
"5716642",5079914,130,1,"7585323",7588917,48357,"TWA",34030071,38,14,3403,3,"NULL","twa_weba020114.dat",48357,"N",1,34030071,3403,3,0,0,"2014-01-12",73,76,51,14,4,"5","NULL",3,6,2014,1,12,1,0,2,1,"baseline","dropoff"
"5716885",5079942,130,2,"7585656",7589250,48357,"TWA",34030149,38,14,3403,3,"NULL","twa_weba020114.dat",48357,"N",1,34030149,3403,3,0,0,"2014-01-14",77,76,49,14,4,"5","NULL",3,1,2014,1,14,1,0,3,2,"baseline","mixed"
"5717443",5079963,130,3,"7586487",7590081,36071,"TWA",34040163,38,12,3404,3,"NULL","twa_weba020114.dat",36071,"E",1,34040163,3404,3,0,0,"2014-01-15",74,69,65,12,3,"7","NULL",3,1,2014,1,15,1,1,4,11,"baseline","mixed"
"8607",5080043,130,0,"7583702",7587296,3217,"TWA",33010001,60,8,3301,3,"NULL","twa_weba020114.dat",3217,"E",1,33010001,3301,3,0,0,"2014-01-20",77,75,40,8,3,"3","NULL",3,3,2014,1,20,0,1,1,0,"330100012012014","lowreef"
"8608",5080044,130,0,"7583633",7587227,3217,"TWA",33010001,53,9,3301,3,"NULL","twa_weba020114.dat",3217,"E",1,33010001,3301,3,0,0,"2014-01-20",77,75,40,9,3,"3","NULL",3,3,2014,1,20,0,1,1,0,"330100012012014","lowreef"
"5716398",5080061,130,1,"7584961",7588555,18425,"TWA",33010059,38,9,3301,3,"NULL","twa_weba020114.dat",18425,"N",1,33010059,3301,3,0,0,"2013-08-07",0,82,64,9,3,"4","NULL",2,10,2013,8,7,1,0,2,1,"33010059782013","artificial"
"8609",5080083,130,0,"7583614",7587208,45385,"TWA",34030169,51,15,3403,3,"NULL","twa_weba020114.dat",45385,"N",1,34030169,3403,3,0,0,"2014-01-21",0,73,55,15,3,"4","NULL",3,1,2014,1,21,0,0,1,0,"340301692112014","mixed"
"8610",5080084,130,0,"7583683",7587277,45385,"TWA",34030009,46,14,3403,3,"NULL","twa_weba020114.dat",45385,"N",1,34030009,3403,3,0,0,"2014-01-21",0,75,57,14,3,"4","NULL",3,1,2014,1,21,0,0,1,0,"340300092112014","mixed"
"8611",5080088,130,0,"7583588",7587182,55717,"TWA",34030009,66,13,3403,3,"NULL","twa_weba020114.dat",55717,"N",1,34030009,3403,3,0,0,"2014-01-21",0,72,58,13,4,"4","NULL",2,3,2014,1,21,0,0,1,0,"340300092112014","lowreef"
"5715501",5080098,130,1,"7583658",7587252,55717,"TWA",34030169,38,15,3403,3,"NULL","twa_weba020114.dat",55717,"N",1,34030169,3403,3,0,0,"2014-01-21",0,73,57,15,4,"4","NULL",2,3,2014,1,21,1,0,2,1,"340301692112014","lowreef"
"8612",5080104,130,0,"7583600",7587194,41997,"TWA",33010059,70,11,3301,3,"NULL","twa_weba020114.dat",41997,"E",1,33010059,3301,3,0,0,"2014-01-20",77,77,84,11,2,"2","NULL",2,10,2014,1,20,0,1,1,0,"330100592012014","artificial"
"8613",5080108,130,0,"7583635",7587229,55718,"TWA",34030009,54,13,3403,3,"NULL","twa_weba020114.dat",55718,"N",1,34030009,3403,3,0,0,"2014-01-23",0,72,57,13,4,"6","NULL",2,2,2014,1,23,0,0,1,0,"baseline","highreef"
"8614",5080109,130,0,"7583665",7587259,55718,"TWA",34030169,54,15,3403,3,"NULL","twa_weba020114.dat",55718,"N",1,34030169,3403,3,0,0,"2014-01-21",0,72,45,15,4,"5","NULL",2,2,2014,1,21,0,0,1,0,"340301692112014","highreef"
"8615",5080111,130,0,"7583615",7587209,51663,"TWA",34030071,38,10,3403,3,"NULL","twa_weba020114.dat",51663,"N",1,34030071,3403,3,0,0,"2014-01-21",75,74,80,10,5,"4","NULL",3,2,2014,1,21,0,0,1,0,"340300712112014","highreef"
"8616",5080112,130,0,"7583692",7587286,51663,"TWA",34030071,1,12,3403,3,"NULL","twa_weba020114.dat",51663,"N",1,34030071,3403,3,0,0,"2014-01-21",75,74,80,12,5,"4","NULL",3,2,2014,1,21,0,0,1,0,"340300712112014","highreef"
"8618",5080296,130,0,"7584116",7587710,32642,"TWA",33010080,34,17,3301,3,"NULL","twa_weba020114.dat",32642,"N",1,33010080,3301,3,0,0,"2014-01-25",75,74,60,17,2,"3","NULL",2,10,2014,1,25,0,0,1,0,"baseline","artificial"
"8619",5080398,130,0,"7583652",7587246,51663,"TWA",33010072,63,9,3301,3,"NULL","twa_weba020114.dat",51663,"N",1,33010072,3301,3,0,0,"2014-01-30",73,74,42,9,3,"8","NULL",3,10,2014,1,30,0,0,1,0,"baseline","artificial"
"8620",5080399,130,0,"7583625",7587219,51663,"TWA",33010161,54,10,3301,3,"NULL","twa_weba020114.dat",51663,"N",1,33010161,3301,3,0,0,"2014-01-30",72,73,60,10,3,"4","NULL",2,2,2014,1,30,0,0,1,0,"baseline","highreef"
"5730151",5080471,130,1,"7610534",7614175,45385,"TWA",34030009,38,16,3403,3,"NULL","twa_webb021214.dat",45385,"N",1,34030009,3403,3,0,0,"2014-02-01",75,75,59,16,3,"4","NULL",3,1,2014,2,1,1,0,2,1,"baseline","mixed"
"5731812",5080472,130,2,"7612277",7615918,45385,"TWA",34030149,38,14,3403,3,"NULL","twa_webb021214.dat",45385,"N",1,34030149,3403,3,0,0,"2014-02-01",75,73,58,14,2,"5","NULL",3,1,2014,2,1,1,0,3,2,"baseline","mixed"
"5728768",5080604,130,2,"7609087",7612728,45385,"TWA",34030005,38,10,3403,3,"NULL","twa_webb021214.dat",45385,"N",1,34030005,3403,3,0,0,"2014-02-08",0,0,26,10,3,"1","NULL",3,1,2014,2,8,1,0,3,2,"baseline","mixed"
"5731695",5080609,130,1,"7612153",7615794,48357,"TWA",34030009,38,14,3403,3,"NULL","twa_webb021214.dat",48357,"N",1,34030009,3403,3,0,0,"2014-02-07",78,76,50,14,4,"5","NULL",2,1,2014,2,7,1,0,2,1,"baseline","mixed"
"8622",5080643,130,0,"7607854",7611495,45385,"TWA",34030018,60,15,3403,3,"NULL","twa_webb021214.dat",45385,"N",1,34030018,3403,3,0,0,"2014-02-09",0,0,34,15,4,"1","NULL",3,2,2014,2,9,0,0,1,0,"baseline","highreef"
"5730366",5080646,130,1,"7610764",7614405,45385,"TWA",34030023,38,16,3403,3,"NULL","twa_webb021214.dat",45385,"N",1,34030023,3403,3,0,0,"2014-02-09",0,0,30,16,3,"1","NULL",3,1,2014,2,9,1,0,2,1,"baseline","mixed"
"8623",5080647,130,0,"7607827",7611468,18425,"TWA",34030001,38,11,3403,3,"NULL","twa_webb021214.dat",18425,"N",1,34030001,3403,3,0,0,"2013-08-09",0,85,60,11,4,"5","NULL",3,3,2013,8,9,0,0,1,0,"34030001982013","lowreef"
"8624",5080650,130,0,"7607843",7611484,18425,"TWA",34030017,1,9,3403,3,"NULL","twa_webb021214.dat",18425,"N",1,34030017,3403,3,0,0,"2013-08-09",0,79,58,9,3,"4","NULL",3,3,2013,8,9,0,0,1,0,"34030017982013","lowreef"
"8625",5080651,130,0,"7607803",7611444,18425,"TWA",34040007,26,9,3404,3,"NULL","twa_webb021214.dat",18425,"N",1,34040007,3404,3,0,0,"2013-08-10",0,85,36,9,3,"9","NULL",1,10,2013,8,10,0,0,1,0,"340400071082013","artificial"
"8626",5080653,130,0,"7607884",7611525,18425,"TWA",34040206,17,11,3404,3,"NULL","twa_webb021214.dat",18425,"N",1,34040206,3404,3,0,0,"2013-07-10",0,86,56,11,4,"6","NULL",2,3,2013,7,10,0,0,1,0,"baseline","lowreef"
"5738097",5080726,130,2,"7623896",7627537,12885,"TWA",34030013,38,9,3403,3,"NULL","twa_webb030414.dat",12885,"N",1,34030013,3403,3,0,0,"2014-02-06",0,76,58,9,5,"4","NULL",2,1,2014,2,6,1,0,3,2,"34030013622014","mixed"
"5737390",5080727,130,2,"7623079",7626720,12885,"TWA",34030022,38,11,3403,3,"NULL","twa_webb030414.dat",12885,"N",1,34030022,3403,3,0,0,"2014-02-06",0,76,51,11,5,"4","NULL",2,2,2014,2,6,1,0,3,2,"34030022622014","highreef"
"5734280",5080728,130,2,"7619455",7623096,29316,"TWA",34030022,38,11,3403,3,"NULL","twa_webb030414.dat",29316,"N",1,34030022,3403,3,0,0,"2014-02-06",76,76,51,11,5,"4","NULL",2,1,2014,2,6,1,0,3,2,"34030022622014","mixed"
"5738274",5080729,130,2,"7624104",7627745,29316,"TWA",34030013,38,10,3403,3,"NULL","twa_webb030414.dat",29316,"N",1,34030013,3403,3,0,0,"2014-02-06",76,76,58,10,5,"4","NULL",2,10,2014,2,6,1,0,3,2,"34030013622014","artificial"
"5734355",5080744,130,2,"7619542",7623183,45385,"TWA",34030149,38,15,3403,3,"NULL","twa_webb030414.dat",45385,"N",1,34030149,3403,3,0,0,"2014-02-16",73,73,43,15,3,"5","NULL",3,1,2014,2,16,1,0,3,2,"baseline","mixed"
"5740651",5080745,130,2,"7626868",7630509,45385,"TWA",34030038,38,14,3403,3,"NULL","twa_webb030414.dat",45385,"N",1,34030038,3403,3,0,0,"2014-02-16",75,75,41,14,3,"9","NULL",3,10,2014,2,16,1,0,3,2,"340300381622014","artificial"
"8627",5080755,130,0,"7617059",7620700,34517,"TWA",33010001,38,14,3301,3,"NULL","twa_webb030414.dat",34517,"E",1,33010001,3301,3,0,0,"2014-02-17",75,72,112,14,3,"3","NULL",2,3,2014,2,17,0,1,1,0,"baseline","lowreef"
"5735049",5080764,130,1,"7620329",7623970,50817,"TWA",34040007,38,8,3404,3,"NULL","twa_webb030414.dat",50817,"N",1,34040007,3404,3,0,0,"2014-01-09",74,74,22,8,4,"11","NULL",2,10,2014,1,9,1,0,2,1,"baseline","artificial"
"5737764",5080766,130,2,"7623511",7627152,50817,"TWA",34040163,38,8,3404,3,"NULL","twa_webb030414.dat",50817,"N",1,34040163,3404,3,0,0,"2014-01-08",74,74,45,8,4,"8","NULL",2,2,2014,1,8,1,0,3,2,"baseline","highreef"
"5736971",5080767,130,2,"7622587",7626228,50817,"TWA",34040205,38,10,3404,3,"NULL","twa_webb030414.dat",50817,"N",1,34040205,3404,3,0,0,"2014-01-08",74,74,45,10,3,"6","NULL",2,2,2014,1,8,1,0,3,2,"baseline","highreef"
"5733047",5080786,130,2,"7618032",7621673,40999,"TWA",34030009,38,9,3403,3,"NULL","twa_webb030414.dat",40999,"N",1,34030009,3403,3,0,0,"2014-02-19",80,72,56,9,4,"4","NULL",3,2,2014,2,19,1,0,3,2,"340300091922014","highreef"
"8628",5080797,130,0,"7617508",7621149,55716,"TWA",34030038,53,14,3403,3,"NULL","twa_webb030414.dat",55716,"N",1,34030038,3403,3,0,0,"2014-02-16",0,72,50,14,3,"10","NULL",2,10,2014,2,16,0,0,1,0,"340300381622014","artificial"
"8629",5080798,130,0,"7617256",7620897,55716,"TWA",34030009,45,9,3403,3,"NULL","twa_webb030414.dat",55716,"N",1,34030009,3403,3,0,0,"2014-02-19",0,72,57,9,4,"4","NULL",2,2,2014,2,19,0,0,1,0,"340300091922014","highreef"
"8630",5080799,130,0,"7616824",7620465,55716,"TWA",34030009,34,10,3403,3,"NULL","twa_webb030414.dat",55716,"N",1,34030009,3403,3,0,0,"2014-02-19",80,73,30,10,4,"3","NULL",2,3,2014,2,19,0,0,1,0,"340300091922014","lowreef"
"5739480",5080928,130,2,"7625510",7629151,37986,"TWA",34040002,38,13,3404,3,"NULL","twa_webb030414.dat",37986,"E",1,34040002,3404,3,0,0,"2014-02-22",81,75,107,13,3,"4","NULL",3,1,2014,2,22,1,1,3,2,"340400022222014","mixed"
"5733724",5080929,130,2,"7618819",7622460,36071,"TWA",34040002,38,13,3404,3,"NULL","twa_webb030414.dat",36071,"E",1,34040002,3404,3,0,0,"2014-02-22",81,75,107,13,3,"4","NULL",3,1,2014,2,22,1,1,3,2,"340400022222014","mixed"
"8631",5080954,130,0,"7616972",7620613,12885,"TWA",34030009,41,15,3403,3,"NULL","twa_webb030414.dat",12885,"N",1,34030009,3403,3,0,0,"2014-02-23",0,78,53,15,4,"4","NULL",1,2,2014,2,23,0,0,1,0,"340300092322014","highreef"
"5734279",5080955,130,2,"7619454",7623095,12885,"TWA",34030009,38,14,3403,3,"NULL","twa_webb030414.dat",12885,"N",1,34030009,3403,3,0,0,"2014-02-23",0,78,55,14,4,"4","NULL",1,2,2014,2,23,1,0,3,2,"340300092322014","highreef"
"5739203",5080997,130,2,"7625198",7628839,51663,"TWA",33010080,38,17,3301,3,"NULL","twa_webb030414.dat",51663,"N",1,33010080,3301,3,0,0,"2014-02-25",77,75,100,17,2,"3","NULL",2,10,2014,2,25,1,0,3,2,"baseline","artificial"
"5734682",5081000,130,2,"7619907",7623548,45385,"TWA",34030023,38,10,3403,3,"NULL","twa_webb030414.dat",45385,"N",1,34030023,3403,3,0,0,"2014-02-25",0,0,30,10,3,"1","NULL",3,2,2014,2,25,1,0,3,2,"baseline","highreef"
"5734433",5081001,130,1,"7619626",7623267,45385,"TWA",34030005,38,11,3403,3,"NULL","twa_webb030414.dat",45385,"N",1,34030005,3403,3,0,0,"2014-02-25",0,0,27,11,3,"1","NULL",3,2,2014,2,25,1,0,2,1,"340300052522014","highreef"
"5742622",5081058,130,1,"7635194",7638837,45385,"TWA",34030009,38,10,3403,3,"NULL","twa_webb031814.dat",45385,"N",1,34030009,3403,3,0,0,"2014-02-26",0,0,41,10,5,"1","NULL",3,2,2014,2,26,1,0,2,1,"baseline","highreef"
"5735418",5081079,130,1,"7620759",7624400,48357,"TWA",34030005,38,14,3403,3,"NULL","twa_webb030414.dat",48357,"N",1,34030005,3403,3,0,0,"2014-02-25",75,77,52,14,4,"5","NULL",2,1,2014,2,25,1,0,2,1,"340300052522014","mixed"
"5737817",5081095,130,1,"7623572",7627213,51663,"TWA",34030024,38,13,3403,3,"NULL","twa_webb030414.dat",51663,"N",1,34030024,3403,3,0,0,"2014-02-27",77,74,60,13,4,"4","NULL",3,3,2014,2,27,1,0,2,1,"baseline","lowreef"
"8632",5081096,130,0,"7616893",7620534,51663,"TWA",34030169,14,14,3403,3,"NULL","twa_webb030414.dat",51663,"N",1,34030169,3403,3,0,0,"2014-02-27",75,74,60,14,4,"4","NULL",3,2,2014,2,27,0,0,1,0,"baseline","highreef"
"5734864",5081117,130,2,"7620117",7623758,29316,"TWA",34030008,38,15,3403,3,"NULL","twa_webb030414.dat",29316,"N",1,34030008,3403,3,0,0,"2014-02-17",75,75,61,15,5,"5","NULL",2,2,2014,2,17,1,0,3,2,"340300081722014","highreef"
"5739976",5081118,130,3,"7626075",7629716,29316,"TWA",34030008,38,14,3403,3,"NULL","twa_webb030414.dat",29316,"N",1,34030008,3403,3,0,0,"2014-02-17",75,75,57,14,5,"6","NULL",2,2,2014,2,17,1,0,4,11,"340300081722014","highreef"
"8633",5081184,130,0,"7617103",7620744,34517,"TWA",33010062,60,8,3301,3,"NULL","twa_webb030414.dat",34517,"E",1,33010062,3301,3,0,0,"2014-03-02",74,73,52,8,3,"6","NULL",2,3,2014,3,2,0,1,1,0,"baseline","lowreef"
"8634",5081185,130,0,"7616812",7620453,34517,"TWA",33010082,1,11,3301,3,"NULL","twa_webb030414.dat",34517,"E",1,33010082,3301,3,0,0,"2014-03-02",74,72,58,11,3,"6","NULL",2,3,2014,3,2,0,1,1,0,"baseline","lowreef"
"8635",5081262,130,0,"7633264",7636907,51663,"TWA",33010080,119,14,3301,3,"NULL","twa_webb031814.dat",51663,"N",1,33010080,3301,3,0,0,"2014-03-04",76,74,83,14,2,"3","NULL",3,10,2014,3,4,0,0,1,0,"baseline","artificial"
"5742350",5081383,130,2,"7634895",7638538,45385,"TWA",34040002,38,13,3404,3,"NULL","twa_webb031814.dat",45385,"N",1,34040002,3404,3,0,0,"2014-02-22",77,77,97,13,3,"4","NULL",3,1,2014,2,22,1,0,3,2,"340400022222014","mixed"
"5746647",5081472,130,2,"7639602",7643245,50817,"TWA",34040206,38,10,3404,3,"NULL","twa_webb031814.dat",50817,"N",1,34040206,3404,3,0,0,"2014-01-11",73,72,41,10,3,"6","NULL",2,2,2014,1,11,1,0,3,2,"baseline","highreef"
"8636",5081505,130,0,"7633097",7636740,45385,"TWA",34030004,34,15,3403,3,"NULL","twa_webb031814.dat",45385,"N",1,34030004,3403,3,0,0,"2014-03-12",0,0,24,15,3,"1","NULL",1,1,2014,3,12,0,0,1,0,"baseline","mixed"
"5742309",5081616,130,1,"7634852",7638495,17243,"TWA",33010059,38,9,3301,3,"NULL","twa_webb031814.dat",17243,"E",1,33010059,3301,3,0,0,"2014-03-03",0,74,87,9,3,"3","NULL",2,10,2014,3,3,1,1,2,1,"baseline","artificial"
"8637",5081677,130,0,"7633128",7636771,40127,"TWA",34030009,38,8,3403,3,"NULL","twa_webb031814.dat",40127,"N",1,34030009,3403,3,0,0,"2013-04-01",0,70,42,8,3,"4","NULL",1,2,2013,4,1,0,0,1,0,"34030009142013","highreef"
"5741086",5081679,130,2,"7633515",7637158,40127,"TWA",34030009,38,10,3403,3,"NULL","twa_webb031814.dat",40127,"N",1,34030009,3403,3,0,0,"2013-04-01",79,70,53,10,4,"3","NULL",1,2,2013,4,1,1,0,3,2,"34030009142013","highreef"
"5742021",5081681,130,1,"7634546",7638189,40127,"TWA",34030011,38,9,3403,3,"NULL","twa_webb031814.dat",40127,"N",1,34030011,3403,3,0,0,"2013-04-03",82,69,52,9,3,"4","NULL",2,10,2013,4,3,1,0,2,1,"baseline","artificial"
"8638",5081684,130,0,"7633561",7637204,40127,"TWA",34030008,1,11,3403,3,"NULL","twa_webb031814.dat",40127,"N",1,34030008,3403,3,0,0,"2013-04-03",82,70,54,11,3,"4","NULL",3,2,2013,4,3,0,0,1,0,"baseline","highreef"
"8639",5081861,130,0,"7648220",7651863,40127,"TWA",34030071,38,11,3403,3,"NULL","twa_web040314.dat",40127,"N",1,34030071,3403,3,0,0,"2013-04-04",78,70,55,11,3,"3","NULL",2,1,2013,4,4,0,0,1,0,"baseline","mixed"
"8640",5081863,130,0,"7647907",7651550,40127,"TWA",34030009,60,9,3403,3,"NULL","twa_web040314.dat",40127,"N",1,34030009,3403,3,0,0,"2013-04-05",76,67,60,9,3,"3","NULL",3,2,2013,4,5,0,0,1,0,"baseline","highreef"
"8641",5081866,130,0,"7647832",7651475,40127,"TWA",34030071,17,11,3403,3,"NULL","twa_web040314.dat",40127,"N",1,34030071,3403,3,0,0,"2013-04-05",76,68,55,11,3,"3","NULL",2,1,2013,4,5,0,0,1,0,"baseline","mixed"
"5754625",5081929,130,1,"7648907",7652550,48357,"TWA",34030009,38,14,3403,3,"NULL","twa_web040314.dat",48357,"N",1,34030009,3403,3,0,0,"2014-03-20",76,75,49,14,3,"5","NULL",2,1,2014,3,20,1,0,2,1,"baseline","mixed"
"8643",5082222,130,0,"7647637",7651280,49599,"TWA",33010299,34,10,3301,3,"NULL","twa_web040314.dat",49599,"N",1,33010299,3301,3,0,0,"2014-02-14",73,73,43,10,2,"8","NULL",1,2,2014,2,14,0,0,1,0,"baseline","highreef"
"5756987",5082242,130,1,"7651458",7655101,12885,"TWA",34030178,38,7,3403,3,"NULL","twa_web040314.dat",12885,"N",1,34030178,3403,3,0,0,"2014-02-17",0,0,60,7,4,"5","NULL",2,2,2014,2,17,1,0,2,1,"baseline","highreef"
"8645",5082285,130,0,"7647840",7651483,41997,"TWA",33010122,31,8,3301,3,"NULL","twa_web040314.dat",41997,"E",1,33010122,3301,3,0,0,"2014-03-29",79,75,49,8,4,"7","NULL",2,10,2014,3,29,0,1,1,0,"baseline","artificial"
"5777058",5082391,130,1,"7683094",7686740,45385,"TWA",34030005,38,11,3403,3,"NULL","twa_web041413.dat",45385,"N",1,34030005,3403,3,0,0,"2014-03-26",0,0,27,11,2,"1","NULL",2,1,2014,3,26,1,0,2,1,"baseline","mixed"
"8646",5082393,130,0,"7681958",7685604,45385,"TWA",34030004,66,10,3403,3,"NULL","twa_web041413.dat",45385,"N",1,34030004,3403,3,0,0,"2014-03-26",0,0,40,10,2,"1","NULL",2,1,2014,3,26,0,0,1,0,"baseline","mixed"
"5778666",5082396,130,2,"7684741",7688387,12885,"TWA",34030179,38,14,3403,3,"NULL","twa_web041413.dat",12885,"N",1,34030179,3403,3,0,0,"2014-02-17",0,76,60,14,3,"7","NULL",3,2,2014,2,17,1,0,3,2,"baseline","highreef"
"5776128",5082425,130,1,"7682132",7685778,45385,"TWA",34030023,38,15,3403,3,"NULL","twa_web041413.dat",45385,"N",1,34030023,3403,3,0,0,"2014-04-06",78,78,60,15,3,"4","NULL",3,1,2014,4,6,1,0,2,1,"baseline","mixed"
"5779039",5082458,130,2,"7685125",7688771,45385,"TWA",34030004,38,10,3403,3,"NULL","twa_web041413.dat",45385,"N",1,34030004,3403,3,0,0,"2014-04-08",0,0,37,10,3,"1","NULL",2,1,2014,4,8,1,0,3,2,"baseline","mixed"
"5777635",5082464,130,2,"7683686",7687332,45385,"TWA",34030005,38,11,3403,3,"NULL","twa_web041413.dat",45385,"N",1,34030005,3403,3,0,0,"2014-04-08",0,0,32,11,3,"1","NULL",2,1,2014,4,8,1,0,3,2,"baseline","mixed"
"5775938",5082485,130,1,"7681940",7685586,45350,"TWA",34040002,38,13,3404,3,"NULL","twa_web041413.dat",45350,"N",1,34040002,3404,3,0,0,"2014-02-22",78,76,103,13,3,"4","NULL",3,1,2014,2,22,1,0,2,1,"340400022222014","mixed"
"5778851",5082514,130,2,"7684930",7688576,45385,"TWA",34030018,38,16,3403,3,"NULL","twa_web041413.dat",45385,"N",1,34030018,3403,3,0,0,"2014-04-06",78,78,63,16,3,"4","NULL",3,1,2014,4,6,1,0,3,2,"baseline","mixed"
"8648",5082616,130,0,"7675224",7678870,45385,"TWA",34030009,34,15,3403,3,"NULL","twa_web042814.dat",45385,"N",1,34030009,3403,3,0,0,"2014-04-15",0,0,30,15,4,"1","NULL",2,1,2014,4,15,0,0,1,0,"baseline","mixed"
"8649",5082652,130,0,"7675319",7678965,24823,"TWA",33010060,70,10,3301,3,"NULL","twa_web042814.dat",24823,"N",1,33010060,3301,3,0,0,"2014-04-06",0,0,60,10,3,"4","NULL",3,2,2014,4,6,0,0,1,0,"baseline","highreef"
"5771242",5082744,130,2,"7676724",7680370,39567,"TWA",33010059,38,10,3301,3,"NULL","twa_web042814.dat",39567,"N",1,33010059,3301,3,0,0,"2014-04-17",76,76,105,10,3,"3","NULL",2,9,2014,4,17,1,0,3,2,"baseline","mixed"
"5771500",5082854,130,1,"7677011",7680657,40999,"TWA",34040002,38,7,3404,3,"NULL","twa_web042814.dat",40999,"N",1,34040002,3404,3,0,0,"2014-04-22",0,77,119,7,3,"4","NULL",3,1,2014,4,22,1,0,2,1,"340400022242014","mixed"
"5773524",5082883,130,3,"7679260",7682906,36071,"TWA",34040002,38,11,3404,3,"NULL","twa_web042814.dat",36071,"E",1,34040002,3404,3,0,0,"2014-04-21",81,75,99,11,3,"4","NULL",3,6,2014,4,21,1,1,4,11,"baseline","dropoff"
"5770598",5082884,130,2,"7676014",7679660,36071,"TWA",34040002,38,11,3404,3,"NULL","twa_web042814.dat",36071,"E",1,34040002,3404,3,0,0,"2014-04-22",82,73,112,11,3,"4","NULL",2,6,2014,4,22,1,1,3,2,"340400022242014","dropoff"
"5772871",5082890,130,1,"7678529",7682175,12885,"TWA",34030009,38,8,3403,3,"NULL","twa_web042814.dat",12885,"N",1,34030009,3403,3,0,0,"2014-04-26",0,78,60,8,4,"4","NULL",3,2,2014,4,26,1,0,2,1,"340300092642014","highreef"
"5771498",5082907,130,2,"7677009",7680655,29316,"TWA",34030009,38,8,3403,3,"NULL","twa_web042814.dat",29316,"N",1,34030009,3403,3,0,0,"2014-04-26",78,78,64,8,4,"4","NULL",3,1,2014,4,26,1,0,3,2,"340300092642014","mixed"
"5774466",5082909,130,1,"7680310",7683956,12885,"TWA",34030009,38,10,3403,3,"NULL","twa_web042814.dat",12885,"N",1,34030009,3403,3,0,0,"2014-04-26",0,78,65,10,4,"5","NULL",3,2,2014,4,26,1,0,2,1,"340300092642014","highreef"
"5772314",5082912,130,1,"7677913",7681559,12885,"TWA",34030009,38,15,3403,3,"NULL","twa_web042814.dat",12885,"N",1,34030009,3403,3,0,0,"2014-04-14",0,78,60,15,5,"4","NULL",3,2,2014,4,14,1,0,2,1,"340300091442014","highreef"
"5770072",5082913,130,2,"7675442",7679088,12885,"TWA",34030009,38,13,3403,3,"NULL","twa_web042814.dat",12885,"N",1,34030009,3403,3,0,0,"2014-04-14",0,78,63,13,3,"5","NULL",3,2,2014,4,14,1,0,3,2,"340300091442014","highreef"
"5771189",5082914,130,2,"7676668",7680314,29316,"TWA",34030009,38,10,3403,3,"NULL","twa_web042814.dat",29316,"N",1,34030009,3403,3,0,0,"2014-04-26",0,78,67,10,4,"5","NULL",3,2,2014,4,26,1,0,3,2,"340300092642014","highreef"
"5783012",5082986,130,1,"7693401",7697047,28957,"TWA",34050001,38,15,3405,3,"NULL","twa_web0450714.dat",28957,"E",1,34050001,3405,3,0,0,"2014-04-28",82,79,42,15,3,"4","NULL",2,2,2014,4,28,1,1,2,1,"baseline","highreef"
"5783038",5082987,130,2,"7693430",7697076,28957,"TWA",34050001,38,14,3405,3,"NULL","twa_web0450714.dat",28957,"E",1,34050001,3405,3,0,0,"2014-04-29",81,79,54,14,3,"3","NULL",2,2,2014,4,29,1,1,3,2,"340500012942014","highreef"
"5780274",5082988,130,2,"7690184",7693830,28957,"TWA",34050001,38,16,3405,3,"NULL","twa_web0450714.dat",28957,"E",1,34050001,3405,3,0,0,"2014-04-29",88,81,52,16,3,"4","NULL",2,2,2014,4,29,1,1,3,2,"340500012942014","highreef"
"5781799",5083018,130,1,"7691973",7695619,55718,"TWA",34040002,38,11,3404,3,"NULL","twa_web0450714.dat",55718,"N",1,34040002,3404,3,0,0,"2014-04-27",0,79,117,11,3,"4","NULL",3,1,2014,4,27,1,0,2,1,"340400022742014","mixed"
"5780964",5083024,130,1,"7690997",7694643,55718,"TWA",34040002,38,13,3404,3,"NULL","twa_web0450714.dat",55718,"N",1,34040002,3404,3,0,0,"2014-04-30",0,81,117,13,3,"4","NULL",3,1,2014,4,30,1,0,2,1,"baseline","mixed"
"5783025",5083042,130,1,"7693414",7697060,49599,"TWA",33010059,38,12,3301,3,"NULL","twa_web0450714.dat",49599,"N",1,33010059,3301,3,0,0,"2013-11-08",78,78,60,12,1,"3","NULL",2,1,2013,11,8,1,0,2,1,"baseline","mixed"
"5783489",5083068,130,2,"7693951",7697597,29316,"TWA",34030001,38,14,3403,3,"NULL","twa_web0450714.dat",29316,"N",1,34030001,3403,3,0,0,"2014-04-27",80,80,64,14,4,"4","NULL",3,1,2014,4,27,1,0,3,2,"340300012742014","mixed"
"5781069",5083069,130,2,"7691120",7694766,29316,"TWA",34030022,38,15,3403,3,"NULL","twa_web0450714.dat",29316,"N",1,34030022,3403,3,0,0,"2014-04-27",80,80,61,15,2,"8","NULL",3,1,2014,4,27,1,0,3,2,"340300222742014","mixed"
