"","PRIMARY_SAMPLE_UNIT","YEAR","MONTH","DAY","STATION_NR","LAT_DEGREES","LON_DEGREES","DEPTH","UNDERWATER_VISIBILITY","MAPGRID_NR","HABITAT_CD","ZONE_NR","SUBREGION_NR","MPA_NR","SPECIES_NR","SPECIES_CD","LEN","NUM","TIME_SEEN","PROT","STRAT","REGION","DEPTH_CLASS","RUGOSITY_CLASS","NUM2"
"2736031","473U",2009,9,24,2,25.3291833,-80.1803167,5,9.1,8109009,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2736064","473U",2009,9,24,2,25.3291833,-80.1803167,5,9.1,8109009,"CONT_LR",4,12,0,123,"LAC MAXI",18,0.5,1,0,"FSLR","FLA KEYS",NA,NA,1
"2736916","474U",2009,9,15,1,25.3834861,-80.138021,5,10.7,8187789,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2736959","474U",2009,9,15,1,25.3834861,-80.138021,5,10.7,8187789,"SPGR_LR",4,12,0,123,"LAC MAXI",24,0,3,0,"FSLR","FLA KEYS",NA,NA,0
"2736987","474U",2009,9,15,2,25.3836362,-80.1384011,3.8,10.7,8187789,"SPGR_LR",4,12,0,123,"LAC MAXI",25,0.5,2,0,"FSLR","FLA KEYS",NA,NA,1
"2737015","474U",2009,9,15,2,25.3836362,-80.1384011,3.8,10.7,8187789,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2737853","475U",2009,9,15,2,25.3851614,-80.1361746,2.7,12.2,8191540,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2737885","475U",2009,9,15,1,25.3850315,-80.1363734,2.7,12.2,8191540,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2737909","475U",2009,9,15,1,25.3850315,-80.1363734,2.7,12.2,8191540,"CONT_LR",4,12,0,123,"LAC MAXI",27,0,3,0,"FSLR","FLA KEYS",NA,NA,0
"2738625","476U",2009,9,17,1,25.4049355,-80.1321614,4.3,9.9,8199051,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2738691","476U",2009,9,17,1,25.4049355,-80.1321614,4.3,9.9,8199051,"SPGR_LR",4,12,0,123,"LAC MAXI",19,0.5,1,0,"FSLR","FLA KEYS",NA,NA,1
"2738719","476U",2009,9,17,2,25.4047622,-80.1323788,3.5,9.9,8199051,"SPGR_LR",4,12,0,123,"LAC MAXI",23,0.5,2,0,"FSLR","FLA KEYS",NA,NA,1
"2738733","476U",2009,9,17,2,25.4047622,-80.1323788,3.5,9.9,8199051,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2739106","477U",2009,9,17,1,25.4125655,-80.1316685,5.6,9.9,8199055,"ISOL_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2739807","478U",2009,9,17,2,25.5616667,-80.1151667,6.3,13,8229138,"ISOL_LR",4,12,0,123,"LAC MAXI",40,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2739882","478U",2009,9,17,1,25.5618667,-80.1152667,6.1,12.2,8229138,"ISOL_LR",4,12,0,123,"LAC MAXI",20,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"2739883","478U",2009,9,17,2,25.5616667,-80.1151667,6.3,13,8229138,"ISOL_LR",4,12,0,123,"LAC MAXI",15,0.5,2,0,"FMLR","FLA KEYS",NA,NA,1
"2739969","478U",2009,9,17,2,25.5616667,-80.1151667,6.3,13,8229138,"ISOL_LR",4,12,0,123,"LAC MAXI",30,0.5,2,0,"FMLR","FLA KEYS",NA,NA,1
"2740072","478U",2009,9,17,1,25.5618667,-80.1152667,6.1,12.2,8229138,"ISOL_LR",4,12,0,123,"LAC MAXI",15,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"2740536","479U",2009,9,17,1,25.5624,-80.1012667,8.4,13.7,8255388,"CONT_LR",4,12,0,123,"LAC MAXI",19,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2740575","479U",2009,9,17,1,25.5624,-80.1012667,8.4,13.7,8255388,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2740785","479U",2009,9,17,2,25.5625667,-80.10155,7.3,13,8255388,"CONT_LR",4,12,0,123,"LAC MAXI",18,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2740786","479U",2009,9,17,2,25.5625667,-80.10155,7.3,13,8255388,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2741280","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",21,0.25,1,0,"FMLR","FLA KEYS",NA,NA,1
"2741476","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",16.5,0.875,1,0,"FMLR","FLA KEYS",NA,NA,1
"2741521","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",19,1.5,1,0,"FMLR","FLA KEYS",NA,NA,2
"2741523","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",20,2.75,1,0,"FMLR","FLA KEYS",NA,NA,3
"2741524","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",23,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2741598","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",16,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2741637","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",17.5,0.25,1,0,"FMLR","FLA KEYS",NA,NA,1
"2741762","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",13,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2741880","481U",2009,10,1,2,25.3541755,-80.1552765,7.8,15.2,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",27,0.5,2,0,"FMLR","FLA KEYS",NA,NA,1
"2741949","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",27,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2741977","481U",2009,10,1,2,25.3541755,-80.1552765,7.8,15.2,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2742006","481U",2009,10,1,1,25.3550321,-80.1561036,11.1,16.8,8154023,"SPGR_LR",4,12,0,123,"LAC MAXI",23.5,0.875,1,0,"FMLR","FLA KEYS",NA,NA,1
"2742741","482U",2009,9,10,2,25.3491064,-80.1530034,6.9,12.2,8161520,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2742822","482U",2009,9,10,1,25.3488426,-80.1530964,7.3,12.7,8161520,"SPGR_LR",4,12,0,123,"LAC MAXI",22,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2742864","482U",2009,9,10,1,25.3488426,-80.1530964,7.3,12.7,8161520,"SPGR_LR",4,12,0,123,"LAC MAXI",21,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743442","483U",2009,9,15,2,25.3842521,-80.1452131,7.6,10.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",23.5,0.125,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743470","483U",2009,9,15,1,25.3841069,-80.1453955,7.6,11.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",26,1.25,1,0,"FMLR","FLA KEYS",NA,NA,2
"2743511","483U",2009,9,15,1,25.3841069,-80.1453955,7.6,11.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",18,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743520","483U",2009,9,15,2,25.3842521,-80.1452131,7.6,10.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",22,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743565","483U",2009,9,15,2,25.3842521,-80.1452131,7.6,10.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",25,1.25,1,0,"FMLR","FLA KEYS",NA,NA,2
"2743600","483U",2009,9,15,1,25.3841069,-80.1453955,7.6,11.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",27,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743635","483U",2009,9,15,1,25.3841069,-80.1453955,7.6,11.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",24,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743641","483U",2009,9,15,1,25.3841069,-80.1453955,7.6,11.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",25.5,0.125,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743688","483U",2009,9,15,2,25.3842521,-80.1452131,7.6,10.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",26,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743708","483U",2009,9,15,2,25.3842521,-80.1452131,7.6,10.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",14,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743733","483U",2009,9,15,1,25.3841069,-80.1453955,7.6,11.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",26.5,0.125,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743775","483U",2009,9,15,1,25.3841069,-80.1453955,7.6,11.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",25,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743840","483U",2009,9,15,2,25.3842521,-80.1452131,7.6,10.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",27.5,0.125,1,0,"FMLR","FLA KEYS",NA,NA,1
"2743869","483U",2009,9,15,2,25.3842521,-80.1452131,7.6,10.7,8172789,"SPGR_LR",4,12,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2744621","484U",2009,9,22,2,25.4128603,-80.1366876,6.4,9.1,8191555,"CONT_LR",4,12,0,123,"LAC MAXI",26,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2744661","484U",2009,9,22,1,25.4125981,-80.136635,6.4,9.1,8191555,"CONT_LR",4,12,0,123,"LAC MAXI",27,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2744742","484U",2009,9,22,2,25.4128603,-80.1366876,6.4,9.1,8191555,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2744806","484U",2009,9,22,1,25.4125981,-80.136635,6.4,9.1,8191555,"CONT_LR",4,12,0,123,"LAC MAXI",25,0.5,2,0,"FMLR","FLA KEYS",NA,NA,1
"2745514","485U",2009,9,24,2,25.4983167,-80.10745,9.6,19.8,8244103,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2745705","485U",2009,9,24,1,25.4971333,-80.1091167,9.5,18.3,8240352,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2746481","486U",2009,9,17,1,25.5733167,-80.1029167,8.2,11.4,8251644,"CONT_LR",4,12,0,123,"LAC MAXI",20,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2746495","486U",2009,9,17,2,25.5729833,-80.1030333,8.1,14.5,8251644,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2746618","486U",2009,9,17,1,25.5733167,-80.1029167,8.2,11.4,8251644,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2746939","487U",2009,9,24,2,25.4842667,-80.1265667,7.3,18.3,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",36,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2747019","487U",2009,9,24,2,25.4842667,-80.1265667,7.3,18.3,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",32,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2747060","487U",2009,9,24,2,25.4842667,-80.1265667,7.3,18.3,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",27.5,0.25,1,0,"FMLR","FLA KEYS",NA,NA,1
"2747061","487U",2009,9,24,2,25.4842667,-80.1265667,7.3,18.3,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2747101","487U",2009,9,24,2,25.4842667,-80.1265667,7.3,18.3,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",25,1.5,1,0,"FMLR","FLA KEYS",NA,NA,2
"2747265","487U",2009,9,24,1,25.48455,-80.12665,7.3,23.6,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",15,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"2747304","487U",2009,9,24,2,25.4842667,-80.1265667,7.3,18.3,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",35,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2747426","487U",2009,9,24,2,25.4842667,-80.1265667,7.3,18.3,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",22.5,0.25,1,0,"FMLR","FLA KEYS",NA,NA,1
"2747588","487U",2009,9,24,1,25.48455,-80.12665,7.3,23.6,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",23,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2747657","487U",2009,9,24,2,25.4842667,-80.1265667,7.3,18.3,8206595,"ISOL_LR",4,12,0,123,"LAC MAXI",20,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2748119","488U",2009,9,30,1,25.5121272,-80.1238802,8.1,13.4,8214110,"ISOL_LR",4,12,0,123,"LAC MAXI",18,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2748240","488U",2009,9,30,1,25.5121272,-80.1238802,8.1,13.4,8214110,"ISOL_LR",4,12,0,123,"LAC MAXI",27,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2748281","488U",2009,9,30,1,25.5121272,-80.1238802,8.1,13.4,8214110,"ISOL_LR",4,12,0,123,"LAC MAXI",25,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2748359","488U",2009,9,30,2,25.512367,-80.1240785,7.5,10.7,8214110,"ISOL_LR",4,12,0,123,"LAC MAXI",22,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2748360","488U",2009,9,30,1,25.5121272,-80.1238802,8.1,13.4,8214110,"ISOL_LR",4,12,0,123,"LAC MAXI",33,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2748506","488U",2009,9,30,2,25.512367,-80.1240785,7.5,10.7,8214110,"ISOL_LR",4,12,0,123,"LAC MAXI",31,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2748508","488U",2009,9,30,2,25.512367,-80.1240785,7.5,10.7,8214110,"ISOL_LR",4,12,0,123,"LAC MAXI",30,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"2748765","489U",2009,9,22,2,25.5547833,-80.1133167,6.9,9.1,8232884,"ISOL_LR",4,12,0,123,"LAC MAXI",32,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749002","489U",2009,9,22,2,25.5547833,-80.1133167,6.9,9.1,8232884,"ISOL_LR",4,12,0,123,"LAC MAXI",35,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749010","489U",2009,9,22,1,25.5551167,-80.1134333,6.9,6.1,8232884,"ISOL_LR",4,12,0,123,"LAC MAXI",22,0.5,2,0,"FMLR","FLA KEYS",NA,NA,1
"2749174","489U",2009,9,22,2,25.5547833,-80.1133167,6.9,9.1,8232884,"ISOL_LR",4,12,0,123,"LAC MAXI",10,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749208","489U",2009,9,22,2,25.5547833,-80.1133167,6.9,9.1,8232884,"ISOL_LR",4,12,0,123,"LAC MAXI",28,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749295","489U",2009,9,22,2,25.5547833,-80.1133167,6.9,9.1,8232884,"ISOL_LR",4,12,0,123,"LAC MAXI",15,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749375","489U",2009,9,22,1,25.5551167,-80.1134333,6.9,6.1,8232884,"ISOL_LR",4,12,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749397","489U",2009,9,22,2,25.5547833,-80.1133167,6.9,9.1,8232884,"ISOL_LR",4,12,0,123,"LAC MAXI",25,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749655","490U",2009,9,16,2,25.5967833,-80.1004333,6.6,16.8,8255407,"ISOL_LR",4,12,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749695","490U",2009,9,16,2,25.5967833,-80.1004333,6.6,16.8,8255407,"ISOL_LR",4,12,0,123,"LAC MAXI",37,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749697","490U",2009,9,16,2,25.5967833,-80.1004333,6.6,16.8,8255407,"ISOL_LR",4,12,0,123,"LAC MAXI",27,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2749777","490U",2009,9,16,1,25.5966667,-80.1009,5.5,15.2,8255407,"ISOL_LR",4,12,0,123,"LAC MAXI",18,1,2,0,"FMLR","FLA KEYS",NA,NA,1
"2749938","490U",2009,9,16,2,25.5967833,-80.1004333,6.6,16.8,8255407,"ISOL_LR",4,12,0,123,"LAC MAXI",35,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2750452","491U",2009,9,17,1,25.4092274,-80.133278,5.2,8.7,8195303,"RUBB_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2750505","491U",2009,9,17,2,25.4094887,-80.1332256,5,8.4,8195303,"RUBB_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2751200","492U",2009,9,9,1,25.4896607,-80.1133706,4.6,13.7,8232848,"RUBB_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2751320","492U",2009,9,30,2,25.4900029,-80.1135217,4.1,10.7,8232848,"RUBB_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2752055","493U",2009,9,16,1,25.5873333,-80.0988,4.9,13,8259152,"RUBB_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2752057","493U",2009,9,16,2,25.58695,-80.0988,5.2,16.8,8259152,"RUBB_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2752831","494U",2009,9,16,1,25.5910667,-80.0989,4.9,14.5,8259154,"RUBB_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2752851","494U",2009,9,16,2,25.5913,-80.0989833,5,16.8,8259154,"RUBB_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2753671","495U",2009,10,1,2,25.3729693,-80.1398842,4.9,17.5,8184033,"SPGR_HR",4,12,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"2753718","495U",2009,10,1,1,25.3729219,-80.1400103,4.4,20.6,8184033,"SPGR_HR",4,12,0,123,"LAC MAXI",0,0,1,0,"HRRF","FLA KEYS",NA,NA,0
"2753725","495U",2009,10,1,2,25.3729693,-80.1398842,4.9,17.5,8184033,"SPGR_HR",4,12,0,123,"LAC MAXI",35,0.5,1,0,"HRRF","FLA KEYS",NA,NA,1
"2754677","496U",2009,8,27,1,25.3658459,-80.1378439,14.8,17.5,8187779,"SPGR_LR",4,12,0,123,"LAC MAXI",20,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2754699","496U",2009,8,27,1,25.3658459,-80.1378439,14.8,17.5,8187779,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2754714","496U",2009,8,27,2,25.3660859,-80.1376473,13.1,12.2,8187779,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2755679","497U",2009,9,17,2,25.5654667,-80.0993833,6.4,12.2,8259140,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2755684","497U",2009,9,17,1,25.5658,-80.0991333,8.5,12.2,8259140,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2756650","498U",2009,9,17,1,25.5892,-80.09705,4.1,13.7,8262903,"CONT_LR",4,12,0,123,"LAC MAXI",18,0.5,1,0,"FSLR","FLA KEYS",NA,NA,1
"2756659","498U",2009,9,17,1,25.5892,-80.09705,4.1,13.7,8262903,"CONT_LR",4,12,0,123,"LAC MAXI",12,0.5,1,0,"FSLR","FLA KEYS",NA,NA,1
"2756982","498U",2009,9,17,2,25.5891,-80.0974,4.3,13.7,8262903,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FSLR","FLA KEYS",NA,NA,0
"2757708","499U",2009,9,2,1,25.3012467,-80.1686195,11.3,13.7,8131493,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2757910","499U",2009,9,2,2,25.3013433,-80.1683681,10.5,12.2,8131493,"CONT_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2758603","500U",2009,9,23,2,25.4257119,-80.1235925,8.2,14.5,8214062,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2758640","500U",2009,9,23,1,25.4255838,-80.1239523,7.5,14.5,8214062,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2759224","501U",2009,9,30,1,25.5114458,-80.1051596,11.9,18.3,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",21,0.25,1,0,"FMLR","FLA KEYS",NA,NA,1
"2759344","501U",2009,9,30,1,25.5114458,-80.1051596,11.9,18.3,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",20,1,1,0,"FMLR","FLA KEYS",NA,NA,1
"2759375","501U",2009,9,30,1,25.5114458,-80.1051596,11.9,18.3,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",22,1.5,1,0,"FMLR","FLA KEYS",NA,NA,2
"2759421","501U",2009,9,30,1,25.5114458,-80.1051596,11.9,18.3,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",22.5,0.25,1,0,"FMLR","FLA KEYS",NA,NA,1
"2759460","501U",2009,9,30,1,25.5114458,-80.1051596,11.9,18.3,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",25,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2759462","501U",2009,9,30,1,25.5114458,-80.1051596,11.9,18.3,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",23,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2759587","501U",2009,9,30,2,25.5116775,-80.1051731,11,11.4,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",6,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2759710","501U",2009,9,30,2,25.5116775,-80.1051731,11,11.4,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",20,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2759832","501U",2009,9,30,2,25.5116775,-80.1051731,11,11.4,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",27,1.25,1,0,"FMLR","FLA KEYS",NA,NA,2
"2759940","501U",2009,9,30,2,25.5116775,-80.1051731,11,11.4,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",16.5,0.125,1,0,"FMLR","FLA KEYS",NA,NA,1
"2760059","501U",2009,9,30,2,25.5116775,-80.1051731,11,11.4,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2760086","501U",2009,9,30,2,25.5116775,-80.1051731,11,11.4,8247860,"SPGR_LR",4,12,0,123,"LAC MAXI",28.5,0.125,1,0,"FMLR","FLA KEYS",NA,NA,1
"2760920","502U",2009,9,30,1,25.4986314,-80.1031993,14.6,12.2,8251603,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2760948","502U",2009,9,30,2,25.4987541,-80.103019,14.8,13,8251603,"SPGR_LR",4,12,0,123,"LAC MAXI",0,0,1,0,"FMLR","FLA KEYS",NA,NA,0
"2760989","502U",2009,9,30,1,25.4986314,-80.1031993,14.6,12.2,8251603,"SPGR_LR",4,12,0,123,"LAC MAXI",40,0,3,0,"FMLR","FLA KEYS",NA,NA,0
"2761720","503U",2009,9,22,2,25.5606167,-80.0965,14.8,12.2,8262887,"SPGR_LR",4,12,0,123,"LAC MAXI",35,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2761722","503U",2009,9,22,2,25.5606167,-80.0965,14.8,12.2,8262887,"SPGR_LR",4,12,0,123,"LAC MAXI",29,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2761802","503U",2009,9,22,2,25.5606167,-80.0965,14.8,12.2,8262887,"SPGR_LR",4,12,0,123,"LAC MAXI",33,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2761812","503U",2009,9,22,2,25.5606167,-80.0965,14.8,12.2,8262887,"SPGR_LR",4,12,0,123,"LAC MAXI",37,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2761879","503U",2009,9,22,1,25.5608333,-80.0967833,15.1,7.6,8262887,"SPGR_LR",4,12,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2761883","503U",2009,9,22,2,25.5606167,-80.0965,14.8,12.2,8262887,"SPGR_LR",4,12,0,123,"LAC MAXI",30,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2761916","503U",2009,9,22,2,25.5606167,-80.0965,14.8,12.2,8262887,"SPGR_LR",4,12,0,123,"LAC MAXI",28,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2761922","503U",2009,9,22,1,25.5608333,-80.0967833,15.1,7.6,8262887,"SPGR_LR",4,12,0,123,"LAC MAXI",25,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2761923","503U",2009,9,22,1,25.5608333,-80.0967833,15.1,7.6,8262887,"SPGR_LR",4,12,0,123,"LAC MAXI",24,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
"2762531","504U",2009,9,22,1,25.5626167,-80.09575,15.7,8.4,8266638,"SPGR_LR",4,12,0,123,"LAC MAXI",15,0.5,1,0,"FMLR","FLA KEYS",NA,NA,1
